PDB,Epoch,Step,Pout,Model
15.848933,108,0,[1.6838638e-01 2.8645655e-02 4.7027636e-03 7.7375403e-04 1.2885583e-04],HARQ
100.0,108,0,"[1.03778131e-01 1.41794346e-02 1.59640901e-03 1.58525698e-04
 1.46584825e-05]",HARQ
10.0,108,0,[0.20011315 0.04004507 0.00801355 0.00160362 0.00032091],HARQ
25.118862,108,0,[1.4614590e-01 2.1263590e-02 3.1011079e-03 4.5330336e-04 6.6285545e-05],HARQ
25.118862,108,0,[1.461459e-01 2.483902e-02 3.663838e-03 5.012782e-04 6.662514e-05],HARQ
100.0,109,0,"[1.02777295e-01 1.05590979e-02 1.08522759e-03 1.11538211e-04
 1.14636568e-05]",HARQ
63.095726,109,0,"[1.16307355e-01 1.34853497e-02 1.56713591e-03 1.82310236e-04
 2.12094910e-05]",HARQ
10.0,109,0,[0.19889113 0.03954411 0.00786493 0.00156428 0.00031112],HARQ
158.48933,109,0,[8.6897142e-02 1.0248364e-02 9.8364474e-04 8.2265782e-05 6.3387365e-06],HARQ
15.848933,109,0,[1.6730458e-01 2.7990835e-02 4.6829940e-03 7.8348618e-04 1.3108080e-04],HARQ
63.095726,109,0,"[1.16307355e-01 1.35270189e-02 1.57329265e-03 1.82985517e-04
 2.12825744e-05]",HARQ
100.0,109,0,"[1.02777295e-01 1.05613964e-02 1.08547148e-03 1.11562265e-04
 1.14660797e-05]",HARQ
39.81072,109,0,[1.2936613e-01 2.9199917e-02 5.1040659e-03 7.3520339e-04 9.2502749e-05],HARQ
63.095726,109,0,"[1.16307355e-01 1.61655489e-02 1.92334084e-03 2.09587946e-04
 2.19661397e-05]",HARQ
251.1887,109,0,[6.9219910e-02 4.7913981e-03 3.3166015e-04 2.2957487e-05 1.5891152e-06],HARQ
25.118862,109,0,[1.4514303e-01 2.1058010e-02 3.0563979e-03 4.4362171e-04 6.4388987e-05],HARQ
158.48933,109,0,[8.6897127e-02 7.5416937e-03 6.3961837e-04 5.4646367e-05 4.7223948e-06],HARQ
251.1887,109,0,[6.9219910e-02 4.7859745e-03 3.3125817e-04 2.2930803e-05 1.5873106e-06],HARQ
25.118862,109,0,[1.4514303e-01 2.1036027e-02 3.0527439e-03 4.4312660e-04 6.4320680e-05],HARQ
39.81072,109,0,[1.2936613e-01 1.6722901e-02 2.1632921e-03 2.7986764e-04 3.6206089e-05],HARQ
39.81072,109,0,[1.2936613e-01 1.6761499e-02 2.1260532e-03 2.7143239e-04 3.4992383e-05],HARQ
39.81072,109,0,[1.2936616e-01 1.6733618e-02 2.1647646e-03 2.8004797e-04 3.6228761e-05],HARQ
158.48933,109,0,[8.6897142e-02 7.5510931e-03 6.5616838e-04 5.7019213e-05 4.9548103e-06],HARQ
158.48933,109,0,[8.6897157e-02 7.5472710e-03 6.5582606e-04 5.6990415e-05 4.9523428e-06],HARQ
25.118862,109,0,[1.4514303e-01 2.1019109e-02 3.0495101e-03 4.4268783e-04 6.4262058e-05],HARQ
251.1887,109,0,[6.9219910e-02 4.7913985e-03 3.3166027e-04 2.2957494e-05 1.5891158e-06],HARQ
100.0,109,0,[1.0277732e-01 1.0491874e-02 1.0697406e-03 1.0974936e-04 1.1292525e-05],HARQ
158.48933,109,0,[8.6897142e-02 9.6532460e-03 8.8950578e-04 7.2845913e-05 5.5947567e-06],HARQ
100.0,109,0,"[1.02777295e-01 1.05340760e-02 1.08202954e-03 1.11228939e-04
 1.14338809e-05]",HARQ
158.48933,109,0,[8.6897142e-02 1.3077797e-02 1.5171835e-03 1.4457897e-04 1.2005919e-05],HARQ
63.095726,109,0,[1.1630737e-01 1.3516057e-02 1.5719399e-03 1.8283616e-04 2.1265665e-05],HARQ
10.0,109,0,[0.19889116 0.03953947 0.00786395 0.0015641  0.00031109],HARQ
10.0,109,0,[0.19889116 0.0395577  0.00786768 0.00156481 0.00031123],HARQ
15.848933,109,0,[1.6730455e-01 2.7983982e-02 4.6818373e-03 7.8329799e-04 1.3104964e-04],HARQ
25.118862,109,0,[1.4514303e-01 2.0956103e-02 3.0101743e-03 4.3540384e-04 6.3254127e-05],HARQ
39.81072,109,0,[1.2936613e-01 1.6735528e-02 2.1650118e-03 2.8007943e-04 3.6232821e-05],HARQ
100.0,109,0,[1.0277732e-01 1.4825714e-02 1.7293642e-03 1.7444314e-04 1.6093842e-05],HARQ
158.48933,109,0,[8.6897142e-02 7.5399526e-03 6.5510458e-04 5.6931229e-05 4.9474002e-06],HARQ
63.095726,109,0,[0.11630736 0.04838015 0.01449363 0.00329157 0.00060116],HARQ
100.0,109,0,"[1.02777295e-01 1.05212741e-02 1.07991521e-03 1.11016911e-04
 1.14142385e-05]",HARQ
25.118862,109,0,[1.4514303e-01 2.1044062e-02 3.0541446e-03 4.4331519e-04 6.4346350e-05],HARQ
251.1887,109,0,[6.9219910e-02 4.7556618e-03 3.2258738e-04 2.2089707e-05 1.5264153e-06],HARQ
15.848933,109,0,[0.16730455 0.05899949 0.01569366 0.00333714 0.00060161],HARQ
251.1887,109,0,[6.9219910e-02 4.7670137e-03 3.2940035e-04 2.2805767e-05 1.5792673e-06],HARQ
100.0,109,0,"[1.02777280e-01 1.05541879e-02 1.08467776e-03 1.11484864e-04
 1.14583436e-05]",HARQ
10.0,109,0,[0.19889113 0.03954589 0.00786529 0.00156435 0.00031114],HARQ
63.095726,109,0,"[1.16307355e-01 1.35273971e-02 1.57333631e-03 1.82990712e-04
 2.12831765e-05]",HARQ
10.0,109,0,[0.19889116 0.0395577  0.00786768 0.00156481 0.00031123],HARQ
251.1887,109,0,[6.9219910e-02 4.7706082e-03 3.2193286e-04 2.1909327e-05 1.5085507e-06],HARQ
63.095726,109,0,[0.11630736 0.0402144  0.01013458 0.0019638  0.00031042],HARQ
251.1887,109,0,[6.9219910e-02 7.1087247e-03 5.7863595e-04 3.9932489e-05 2.4760711e-06],HARQ
39.81072,109,0,[1.2936613e-01 1.6643560e-02 2.1337278e-03 2.7533292e-04 3.5657526e-05],HARQ
251.1887,109,0,[6.9219910e-02 1.7036635e-02 2.9990035e-03 3.9806240e-04 4.2302869e-05],HARQ
63.095726,109,0,"[1.16307355e-01 1.35274073e-02 1.57333724e-03 1.82990727e-04
 2.12831692e-05]",HARQ
158.48933,109,0,[8.6897142e-02 7.5302054e-03 6.5400603e-04 5.6840909e-05 4.9400783e-06],HARQ
63.095726,110,0,[1.1544016e-01 1.3305642e-02 1.5091702e-03 1.7246066e-04 1.9875983e-05],HARQ
39.81072,110,0,[0.12848833 0.11372075 0.0707119  0.03234113 0.01153363],HARQ
39.81072,110,0,[0.12848833 0.07689022 0.03274757 0.01041998 0.00262672],HARQ
158.48933,110,0,[8.6094961e-02 7.4060806e-03 6.3759676e-04 5.4895871e-05 4.7263429e-06],HARQ
39.81072,110,0,[1.2848835e-01 1.6502244e-02 2.1203246e-03 2.7244157e-04 3.5005814e-05],HARQ
158.48933,110,0,[8.6094961e-02 7.3952670e-03 6.3646457e-04 5.4803982e-05 4.7188628e-06],HARQ
25.118862,110,0,[1.4421959e-01 2.0677319e-02 2.9626107e-03 4.2677269e-04 6.1618281e-05],HARQ
251.1887,110,0,[6.8514563e-02 4.6700672e-03 3.1939967e-04 2.1887985e-05 1.5002785e-06],HARQ
158.48933,110,0,[8.6094961e-02 7.4123456e-03 6.3816609e-04 5.4942884e-05 4.7303051e-06],HARQ
15.848933,110,0,[1.6628398e-01 2.7726647e-02 4.5131687e-03 7.3900056e-04 1.2227909e-04],HARQ
25.118862,110,0,[0.14421959 0.03829768 0.00781069 0.00130024 0.00018731],HARQ
10.0,110,0,[0.1977137  0.0825358  0.02600009 0.0065481  0.00139803],HARQ
63.095726,110,0,[1.1544016e-01 1.3317439e-02 1.5090334e-03 1.7223765e-04 1.9837202e-05],HARQ
63.095726,110,0,"[1.15440145e-01 1.33260423e-02 1.53836142e-03 1.77588794e-04
 2.05008982e-05]",HARQ
251.1887,110,0,[6.8514571e-02 4.6781078e-03 3.2027866e-04 2.1947899e-05 1.5040487e-06],HARQ
63.095726,110,0,"[1.15440145e-01 2.31703948e-02 3.59959179e-03 4.60732845e-04
 5.15098181e-05]",HARQ
39.81072,110,0,[0.12848833 0.07498503 0.03117758 0.009697   0.00239248],HARQ
63.095726,110,0,"[1.15440145e-01 1.66557841e-02 2.01996462e-03 2.20386544e-04
 2.27791861e-05]",HARQ
158.48933,110,0,[8.6094961e-02 7.3846630e-03 6.3514645e-04 5.4694767e-05 4.7102276e-06],HARQ
39.81072,110,0,[1.2848833e-01 1.6462781e-02 2.0836443e-03 2.6572015e-04 3.4127832e-05],HARQ
10.0,110,0,[0.1977137  0.03907729 0.00772607 0.00152757 0.00030202],HARQ
25.118862,110,0,[1.4421959e-01 2.5545273e-02 3.8337512e-03 5.2149344e-04 6.7619942e-05],HARQ
251.1887,110,0,[6.8514563e-02 4.6925996e-03 3.2150932e-04 2.2028295e-05 1.5092643e-06],HARQ
25.118862,110,0,[1.4421959e-01 2.0688707e-02 2.9730038e-03 4.2873103e-04 6.1883344e-05],HARQ
158.48933,110,0,[0.08609496 0.04610066 0.01729623 0.00476871 0.00102503],HARQ
25.118862,110,0,[1.4421959e-01 2.0799303e-02 2.9996673e-03 4.3261080e-04 6.2390958e-05],HARQ
39.81072,110,0,[1.2848833e-01 1.6509255e-02 2.1212483e-03 2.7255563e-04 3.5020217e-05],HARQ
251.1887,110,0,[6.8514563e-02 4.6528461e-03 3.1639278e-04 2.1648320e-05 1.4848251e-06],HARQ
100.0,110,0,[1.0192266e-01 1.0388232e-02 1.0587967e-03 1.0791537e-04 1.0999022e-05],HARQ
100.0,110,0,[1.0192266e-01 1.6942646e-02 2.2008764e-03 2.3822862e-04 2.2775437e-05],HARQ
15.848933,110,0,[1.6628398e-01 2.7484024e-02 4.5362627e-03 7.5310591e-04 1.2536992e-04],HARQ
100.0,110,0,[1.0192266e-01 1.0528570e-02 1.0421668e-03 1.0313734e-04 1.0341074e-05],HARQ
251.1887,110,0,[6.8514563e-02 4.6915477e-03 3.1210500e-04 2.0897445e-05 1.4180436e-06],HARQ
15.848933,110,0,[0.16628397 0.08628689 0.03258423 0.0094339  0.00222095],HARQ
10.0,110,0,[0.1977137  0.03909072 0.00772877 0.00152808 0.00030212],HARQ
15.848933,110,0,[1.6628397e-01 2.7600517e-02 4.5883660e-03 7.6306483e-04 1.2689664e-04],HARQ
10.0,110,0,[0.1977137  0.04111606 0.00790542 0.00148629 0.00028113],HARQ
63.095726,110,0,"[1.15440145e-01 1.33228097e-02 1.50902220e-03 1.72145039e-04
 1.98204980e-05]",HARQ
158.48933,110,0,[8.6094961e-02 7.4123009e-03 6.3816179e-04 5.4942546e-05 4.7302788e-06],HARQ
25.118862,110,0,[1.4421959e-01 2.0678196e-02 2.9650691e-03 4.2727578e-04 6.1688421e-05],HARQ
158.48933,110,0,[8.6094961e-02 7.4085505e-03 6.3782890e-04 5.4914828e-05 4.7279259e-06],HARQ
100.0,110,0,"[1.01922661e-01 1.03882188e-02 1.05879549e-03 1.07915286e-04
 1.09990160e-05]",HARQ
39.81072,110,0,[1.2848835e-01 1.6464910e-02 2.1142391e-03 2.7170984e-04 3.4918579e-05],HARQ
10.0,110,0,[0.1977137  0.08826751 0.02950967 0.00781794 0.00174049],HARQ
251.1887,110,0,[6.8514563e-02 5.4361164e-03 3.7132271e-04 2.3403820e-05 1.4286119e-06],HARQ
251.1887,110,0,[6.8514571e-02 4.6942490e-03 3.2162442e-04 2.2035956e-05 1.5097839e-06],HARQ
100.0,110,0,[0.10192266 0.03460649 0.00848201 0.00158153 0.00023805],HARQ
39.81072,110,0,[1.2848833e-01 1.6506437e-02 2.1208839e-03 2.7251019e-04 3.5014433e-05],HARQ
39.81072,110,0,[1.2848833e-01 2.2570230e-02 3.2392738e-03 4.0608368e-04 4.6974776e-05],HARQ
25.118862,110,0,[1.4421959e-01 2.0799069e-02 2.9996340e-03 4.3260635e-04 6.2390325e-05],HARQ
10.0,111,0,[0.19672814 0.03870198 0.00761377 0.00149784 0.00029467],HARQ
251.1887,111,0,[6.7944527e-02 4.6161669e-03 3.1364337e-04 2.1310372e-05 1.4479239e-06],HARQ
158.48933,111,0,[8.5444227e-02 7.3007187e-03 6.2380452e-04 5.3300497e-05 4.5542197e-06],HARQ
100.0,111,0,"[1.01226605e-01 1.27818193e-02 1.35469914e-03 1.29053704e-04
 1.16405945e-05]",HARQ
25.118862,111,0,[1.4345473e-01 2.9172691e-02 4.8001893e-03 6.8275142e-04 8.8748457e-05],HARQ
15.848933,111,0,[1.6543388e-01 2.7368305e-02 4.5276466e-03 7.4902689e-04 1.2391452e-04],HARQ
15.848933,111,0,[1.6543388e-01 2.7210075e-02 4.4596130e-03 7.3578197e-04 1.2184911e-04],HARQ
158.48933,111,0,[8.544424e-02 8.830707e-03 7.730072e-04 6.141468e-05 4.659977e-06],HARQ
39.81072,111,0,[1.2776566e-01 1.6514549e-02 2.0568261e-03 2.5658414e-04 3.2400538e-05],HARQ
15.848933,111,0,[1.6543388e-01 2.7367566e-02 4.5275269e-03 7.4900693e-04 1.2391126e-04],HARQ
10.0,111,0,[0.19672814 0.05107457 0.01095856 0.00207721 0.00036695],HARQ
25.118862,111,0,[0.14345473 0.07720312 0.02988771 0.00875281 0.00205648],HARQ
63.095726,111,0,"[1.14730448e-01 1.30838575e-02 1.49227004e-03 1.71063686e-04
 1.96477849e-05]",HARQ
15.848933,111,0,[0.16543388 0.04488726 0.00954136 0.0016923  0.00026531],HARQ
100.0,111,0,[1.0122662e-01 1.0644605e-02 1.0434029e-03 1.0066298e-04 9.8042892e-06],HARQ
25.118862,111,0,[1.4345473e-01 2.0993965e-02 2.9287254e-03 4.0720028e-04 5.7314079e-05],HARQ
39.81072,111,0,[1.2776566e-01 1.6278943e-02 2.0785194e-03 2.6561826e-04 3.3944096e-05],HARQ
63.095726,111,0,[1.1473046e-01 1.3160037e-02 1.5098547e-03 1.7322754e-04 1.9874529e-05],HARQ
39.81072,111,0,[1.2776566e-01 1.6322628e-02 2.0854732e-03 2.6645226e-04 3.4043467e-05],HARQ
10.0,111,0,[0.19672817 0.04537896 0.0090501  0.00166768 0.00029756],HARQ
39.81072,111,0,[0.12776566 0.05082051 0.01469982 0.00325909 0.00058752],HARQ
25.118862,111,0,[1.4345473e-01 2.0519722e-02 2.8992235e-03 4.1274625e-04 5.9182214e-05],HARQ
63.095726,111,0,"[1.14730425e-01 1.30883828e-02 1.49527215e-03 1.71510663e-04
 1.96958754e-05]",HARQ
158.48933,111,0,[8.5444227e-02 7.3006544e-03 6.2379893e-04 5.3300035e-05 4.5541810e-06],HARQ
39.81072,111,0,[1.2776566e-01 1.6320026e-02 2.0851339e-03 2.6641047e-04 3.4038207e-05],HARQ
39.81072,111,0,[1.2776566e-01 1.6806675e-02 2.0860308e-03 2.5662014e-04 3.1926440e-05],HARQ
251.1887,111,0,[6.7944527e-02 4.6164589e-03 3.1366321e-04 2.1311700e-05 1.4480130e-06],HARQ
158.48933,111,0,[8.5444227e-02 1.3162050e-02 1.5524682e-03 1.4928890e-04 1.2419343e-05],HARQ
100.0,111,0,[0.10122661 0.14193615 0.13763565 0.09643557 0.05175374],HARQ
100.0,111,0,"[1.01226605e-01 1.01961987e-02 1.02980004e-03 1.04261650e-04
 1.05600984e-05]",HARQ
10.0,111,0,[0.19672814 0.04707404 0.00958449 0.0017755  0.00031447],HARQ
158.48933,111,0,[8.5444227e-02 7.4315672e-03 6.1367865e-04 5.0464121e-05 4.2060910e-06],HARQ
158.48933,111,0,[8.5444227e-02 7.3007154e-03 6.2380405e-04 5.3300453e-05 4.5542160e-06],HARQ
25.118862,111,0,[1.4345475e-01 2.2145865e-02 3.1048968e-03 4.2006394e-04 5.6772893e-05],HARQ
39.81072,111,0,[1.2776566e-01 1.6320162e-02 2.0851525e-03 2.6641288e-04 3.4038516e-05],HARQ
25.118862,111,0,[1.4345475e-01 2.0559104e-02 2.9490974e-03 4.2308541e-04 6.0695435e-05],HARQ
15.848933,111,0,[1.6543391e-01 2.7366739e-02 4.5273858e-03 7.4898388e-04 1.2390746e-04],HARQ
10.0,111,0,[0.19672814 0.0384756  0.00750099 0.00147192 0.00028987],HARQ
100.0,111,0,"[1.01226605e-01 1.19482512e-02 1.21815735e-03 1.14790841e-04
 1.04835253e-05]",HARQ
158.48933,111,0,[0.08544423 0.02891572 0.00697676 0.00126317 0.00018215],HARQ
10.0,111,0,[0.19672814 0.03870198 0.00761377 0.00149784 0.00029467],HARQ
10.0,111,0,[0.19672814 0.04429252 0.00872519 0.00160583 0.00028867],HARQ
25.118862,111,0,[0.14345473 0.04296586 0.00971417 0.00175784 0.00027002],HARQ
158.48933,111,0,[8.5444227e-02 7.2992230e-03 6.2367547e-04 5.3289747e-05 4.5533093e-06],HARQ
100.0,111,0,[1.0122658e-01 1.0245983e-02 1.0371662e-03 1.0498901e-04 1.0627689e-05],HARQ
100.0,111,0,"[1.01226605e-01 1.02458745e-02 1.03715551e-03 1.04987870e-04
 1.06275784e-05]",HARQ
251.1887,111,0,[6.7944527e-02 4.5822174e-03 3.1000382e-04 2.1058748e-05 1.4320156e-06],HARQ
39.81072,111,0,[1.2776566e-01 2.1183666e-02 2.9162148e-03 3.5658234e-04 4.0842351e-05],HARQ
39.81072,111,0,[0.12776566 0.07602154 0.03219146 0.01018383 0.0025523 ],HARQ
25.118862,111,0,[1.4345475e-01 2.0476110e-02 2.9288174e-03 4.2018230e-04 6.0320886e-05],HARQ
10.0,112,0,[0.19615357 0.03847623 0.00754725 0.00148042 0.00029039],HARQ
10.0,112,0,[0.19615357 0.03908795 0.00746083 0.00142255 0.00027461],HARQ
15.848933,112,0,"[1.64933041e-01 2.70775147e-02 4.40899795e-03 7.23326986e-04
 1.19347475e-04]",HARQ
251.1887,112,0,[6.7569211e-02 4.5416420e-03 3.0630955e-04 2.0701225e-05 1.3993736e-06],HARQ
100.0,112,0,[1.0078371e-01 1.0150320e-02 1.0229555e-03 1.0310037e-04 1.0390984e-05],HARQ
251.1887,112,0,[6.7569204e-02 4.5294925e-03 3.0448634e-04 2.0564783e-05 1.3908329e-06],HARQ
25.118862,112,0,[0.14299764 0.03764715 0.00761169 0.00125613 0.00017938],HARQ
63.095726,112,0,[1.1428925e-01 1.3062040e-02 1.4928506e-03 1.7061678e-04 1.9499663e-05],HARQ
251.1887,112,0,[6.7569204e-02 5.6839064e-03 3.9902126e-04 2.5071979e-05 1.4871023e-06],HARQ
15.848933,112,0,[1.6493307e-01 2.7082114e-02 4.4579431e-03 7.3541072e-04 1.2135721e-04],HARQ
158.48933,112,0,[8.5021853e-02 7.2238189e-03 6.1416475e-04 5.2218831e-05 4.4397943e-06],HARQ
39.81072,112,0,[1.2732579e-01 1.6199145e-02 2.0264604e-03 2.5534543e-04 3.2452426e-05],HARQ
25.118862,112,0,[1.4299764e-01 2.0363681e-02 2.9070135e-03 4.1579100e-04 5.9485257e-05],HARQ
25.118862,112,0,[1.4299764e-01 2.0427810e-02 2.9209168e-03 4.1770772e-04 5.9733029e-05],HARQ
15.848933,112,0,[1.6493304e-01 2.7189841e-02 4.4844435e-03 7.3964725e-04 1.2199333e-04],HARQ
100.0,112,0,[1.0078371e-01 1.2663322e-02 1.3357560e-03 1.2666584e-04 1.1374601e-05],HARQ
25.118862,112,0,[1.4299764e-01 2.0448314e-02 2.9240618e-03 4.1813403e-04 5.9792197e-05],HARQ
25.118862,112,0,[1.4299764e-01 2.0360811e-02 2.9061534e-03 4.1566353e-04 5.9469105e-05],HARQ
39.81072,112,0,[0.12732579 0.03245271 0.00627463 0.0009767  0.00012982],HARQ
100.0,112,0,[1.0078371e-01 1.3131164e-02 1.4178387e-03 1.3583427e-04 1.2182809e-05],HARQ
39.81072,112,0,[1.2732579e-01 1.6207404e-02 2.0636143e-03 2.6275363e-04 3.3455432e-05],HARQ
63.095726,112,0,[1.1428925e-01 1.3029778e-02 1.4884243e-03 1.7014139e-04 1.9448487e-05],HARQ
39.81072,112,0,[1.2732579e-01 1.6186561e-02 2.0605768e-03 2.6239228e-04 3.3411670e-05],HARQ
158.48933,112,0,[8.5021853e-02 7.2286921e-03 6.1459676e-04 5.2254196e-05 4.4427516e-06],HARQ
63.095726,112,0,"[1.14289246e-01 1.35676665e-02 1.50481926e-03 1.64449550e-04
 1.81442520e-05]",HARQ
39.81072,112,0,[1.2732579e-01 1.6211865e-02 2.0641896e-03 2.6282459e-04 3.3464348e-05],HARQ
63.095726,112,0,[1.1428925e-01 1.3058723e-02 1.4924679e-03 1.7057431e-04 1.9494862e-05],HARQ
100.0,112,0,[1.0078371e-01 1.1096632e-02 1.0945414e-03 1.0310464e-04 9.6434733e-06],HARQ
39.81072,112,0,[1.2732579e-01 1.6211867e-02 2.0641889e-03 2.6282447e-04 3.3464334e-05],HARQ
39.81072,112,0,[1.2732579e-01 1.6211778e-02 2.0641780e-03 2.6282322e-04 3.3464199e-05],HARQ
15.848933,112,0,[1.6493304e-01 2.7195521e-02 4.4854260e-03 7.3980092e-04 1.2201802e-04],HARQ
39.81072,112,0,[1.2732579e-01 1.6608968e-02 2.0552361e-03 2.5283080e-04 3.1475938e-05],HARQ
63.095726,112,0,[1.1428926e-01 1.3061816e-02 1.4928256e-03 1.7061405e-04 1.9499361e-05],HARQ
15.848933,112,0,[1.6493304e-01 2.8082866e-02 4.4972519e-03 7.1239460e-04 1.1406184e-04],HARQ
63.095726,112,0,[1.1428925e-01 1.3038366e-02 1.4897662e-03 1.7028548e-04 1.9463549e-05],HARQ
251.1887,112,0,[0.0675692  0.10901117 0.12038282 0.09506799 0.05693953],HARQ
39.81072,112,0,[1.2732579e-01 1.6207542e-02 2.0636336e-03 2.6275622e-04 3.3455752e-05],HARQ
39.81072,112,0,[1.2732579e-01 1.6214799e-02 2.0264408e-03 2.5502520e-04 3.2389045e-05],HARQ
251.1887,112,0,[6.7569204e-02 4.5228647e-03 3.0156240e-04 2.0280995e-05 1.3712607e-06],HARQ
63.095726,112,0,[1.1428926e-01 2.3537533e-02 3.7296431e-03 4.8367670e-04 5.4436015e-05],HARQ
251.1887,112,0,[6.7569204e-02 2.0487949e-02 4.3913671e-03 6.9988996e-04 8.8056426e-05],HARQ
100.0,112,0,[1.0078371e-01 1.0153827e-02 1.0233347e-03 1.0313667e-04 1.0394551e-05],HARQ
100.0,112,0,[1.0078371e-01 1.0985360e-02 1.0800810e-03 1.0199279e-04 9.5983023e-06],HARQ
158.48933,112,0,[8.5021853e-02 8.3829602e-03 7.1347808e-04 5.6133194e-05 4.2819092e-06],HARQ
100.0,112,0,"[1.00783713e-01 1.01573225e-02 1.02369301e-03 1.03171638e-04
 1.03980246e-05]",HARQ
25.118862,112,0,[1.4299764e-01 2.0413322e-02 2.9183882e-03 4.1737172e-04 5.9688107e-05],HARQ
15.848933,112,0,[0.16493304 0.09920701 0.04300727 0.01413147 0.00373225],HARQ
15.848933,112,0,[1.6493304e-01 2.7201196e-02 4.4863769e-03 7.3995278e-04 1.2204277e-04],HARQ
251.1887,112,0,[6.7569211e-02 4.7928109e-03 3.1159096e-04 1.9726504e-05 1.2558220e-06],HARQ
100.0,112,0,[1.0078371e-01 1.0196782e-02 1.0024657e-03 9.9070807e-05 9.9079361e-06],HARQ
158.48933,113,0,[8.4677763e-02 7.1668266e-03 5.9170998e-04 4.9194245e-05 4.1387598e-06],HARQ
100.0,113,0,[1.0042783e-01 1.0069536e-02 1.0110732e-03 1.0154991e-04 1.0199099e-05],HARQ
63.095726,113,0,"[1.13940224e-01 1.29823759e-02 1.47921499e-03 1.68542101e-04
 1.92037187e-05]",HARQ
10.0,113,0,[0.19571698 0.03818867 0.00735875 0.00142883 0.00027946],HARQ
39.81072,113,0,[0.1269827  0.04726418 0.01284738 0.00269027 0.00046039],HARQ
25.118862,113,0,[1.4264518e-01 2.0236179e-02 2.8750941e-03 4.1004250e-04 5.8543061e-05],HARQ
25.118862,113,0,[1.4264518e-01 2.5622105e-02 3.8622655e-03 5.2269001e-04 6.6881279e-05],HARQ
100.0,113,0,[0.10042784 0.02757197 0.0055417  0.00086155 0.00010996],HARQ
39.81072,113,0,[1.2698270e-01 1.6041186e-02 2.0156081e-03 2.5504400e-04 3.2415894e-05],HARQ
25.118862,113,0,[1.4264518e-01 2.0347655e-02 2.9024961e-03 4.1402708e-04 5.9058970e-05],HARQ
63.095726,113,0,"[1.13940224e-01 1.29730217e-02 1.47809729e-03 1.68420578e-04
 1.91901981e-05]",HARQ
15.848933,113,0,[0.16455027 0.16233325 0.11305177 0.05820951 0.02348851],HARQ
63.095726,113,0,"[1.13940224e-01 1.29493792e-02 1.47467642e-03 1.68056053e-04
 1.91516247e-05]",HARQ
100.0,113,0,[1.0042783e-01 1.0085720e-02 1.0128872e-03 1.0172213e-04 1.0215736e-05],HARQ
63.095726,113,0,"[1.13940239e-01 1.29823815e-02 1.47921499e-03 1.68542072e-04
 1.92037205e-05]",HARQ
39.81072,113,0,[1.2698270e-01 1.6111717e-02 2.0100656e-03 2.5259514e-04 3.2016284e-05],HARQ
158.48933,113,0,[0.08467776 0.02547522 0.00549591 0.00089588 0.00011713],HARQ
63.095726,113,0,"[1.13940224e-01 1.29770646e-02 1.47859671e-03 1.68474246e-04
 1.91961044e-05]",HARQ
39.81072,113,0,[1.2698270e-01 1.6113879e-02 2.0461238e-03 2.5983070e-04 3.2994500e-05],HARQ
10.0,113,0,[0.195717   0.03829875 0.00749571 0.00146704 0.00028713],HARQ
39.81072,113,0,[1.2698270e-01 1.6553469e-02 2.0423338e-03 2.5018488e-04 3.1007738e-05],HARQ
100.0,113,0,[0.10042783 0.0937828  0.06093167 0.02881529 0.01051684],HARQ
39.81072,113,0,[1.2698270e-01 1.6052764e-02 2.0341487e-03 2.5835296e-04 3.2824981e-05],HARQ
10.0,113,0,[0.19571698 0.04981746 0.01052852 0.00197526 0.00034685],HARQ
158.48933,113,0,[8.4677763e-02 7.1353363e-03 6.0310919e-04 5.1080598e-05 4.3273517e-06],HARQ
15.848933,113,0,[1.6455030e-01 2.7128562e-02 4.3722298e-03 7.0910261e-04 1.1618088e-04],HARQ
100.0,113,0,"[1.00427829e-01 1.00857522e-02 1.01289025e-03 1.01722362e-04
 1.02157555e-05]",HARQ
251.1887,113,0,[6.7260608e-02 5.0983364e-03 3.3740926e-04 2.0876543e-05 1.2639898e-06],HARQ
10.0,113,0,[0.195717   0.03815389 0.00745653 0.0014597  0.0002858 ],HARQ
39.81072,113,0,[1.2698270e-01 1.6256714e-02 2.0151602e-03 2.5066439e-04 3.1548352e-05],HARQ
100.0,113,0,[1.0042783e-01 1.3273432e-02 1.4453200e-03 1.3879397e-04 1.2410422e-05],HARQ
25.118862,113,0,[1.4264518e-01 2.0233290e-02 2.8732966e-03 4.0972629e-04 5.8501613e-05],HARQ
39.81072,113,0,[1.2698270e-01 1.6083084e-02 2.0411271e-03 2.5923771e-04 3.2924760e-05],HARQ
10.0,113,0,[0.19571698 0.04159589 0.00797791 0.00146863 0.00026915],HARQ
251.1887,113,0,[6.7260608e-02 4.4821557e-03 2.9866101e-04 2.0043373e-05 1.3495716e-06],HARQ
251.1887,113,0,[6.7260608e-02 5.1170834e-03 3.3920931e-04 2.0983689e-05 1.2684142e-06],HARQ
39.81072,113,0,[1.2698270e-01 1.6047826e-02 2.0326292e-03 2.5814516e-04 3.2801549e-05],HARQ
158.48933,113,0,[8.4677763e-02 8.7387906e-03 7.6141942e-04 6.0025890e-05 4.5074075e-06],HARQ
10.0,113,0,[0.19571698 0.04223074 0.00814282 0.00149463 0.00027164],HARQ
63.095726,113,0,[1.1394024e-01 1.2982349e-02 1.4792125e-03 1.6854193e-04 1.9203711e-05],HARQ
